ixbr|730911|0|4045148|0.1530364260575508|0.0|0.8469635739424493|220706|2028|1257829|0.1490689690340769|0.001369749210266635|0.8495612817556565|4776059|1480563
decix|128|1178283|10982671|1.0525379238459209e-05|0.09688965175960494|0.9030998228611566|56|192655|1536354|3.238744639443861e-05|0.11142149080572449|0.8885461217478811|12161082|1729065
linx|6902|868902|4757201|0.0012252785147536705|0.15425194900412834|0.844522772481118|818|158740|1018501|0.0006943625064619004|0.13474707124176294|0.8645585662517752|5633005|1178059
amsix|151695|6241|4605478|0.031845856774154|0.0013101947468769249|0.966843948478969|997|1752|907420|0.0010954009639967963|0.00192491724064432|0.9969796817953589|4763414|910169
decixmad|0|9411|1794576|0.0|0.005216778169687476|0.9947832218303125|0|2318|701443|0.0|0.003293731820888057|0.9967062681791119|1803987|703761
decixnyc|0|9066|2343002|0.0|0.0038544803976755773|0.9961455196023244|0|2076|965144|0.0|0.00214635760220012|0.9978536423977998|2352068|967220
bcix|0|173492|1523078|0.0|0.1022604431293728|0.8977395568706272|0|78316|750993|0.0|0.09443524669333143|0.9055647533066685|1696570|829309
netnodstocb|8|149780|4689335|1.6531921176626426e-06|0.030951889422938826|0.9690464573849435|0|48877|884452|0.0|0.052368457424980905|0.9476315425750191|4839123|933329
