ixbr|731528|8964|4050228|0.15269688063589607|0.001871117493821388|0.8454320018702826|216405|1988|1286848|0.14376767574096108|0.0013207187420486155|0.8549116055169903|4790720|1505241
decix|109|1140588|11000602|8.977622575640383e-06|0.09394283099361939|0.906048191383805|56|187311|1518814|3.282184012130014e-05|0.10978378026715806|0.8901833978927206|12141299|1706181
linx|12722|855684|4707049|0.002281786867618876|0.1534733936512805|0.8442448194811006|1971|155357|1023123|0.0016697008177383051|0.13160817348623535|0.8667221256960264|5575455|1180451
amsix|150696|6232|4554242|0.03198695865358287|0.0013228136535085764|0.9666902276929086|1029|1764|887712|0.0011555241127225563|0.0019808984789529537|0.9968635774083245|4711170|890505
decixmad|0|9230|1773543|0.0|0.005177327679968229|0.9948226723200317|0|2164|690364|0.0|0.0031247834022595476|0.9968752165977405|1782773|692528
decixnyc|0|9231|2338253|0.0|0.003932295172192867|0.9960677048278072|0|2106|945329|0.0|0.00222284378347855|0.9977771562165214|2347484|947435
bcix|0|171426|1518839|0.0|0.1014195998852251|0.8985804001147749|0|78816|748592|0.0|0.09525651190222961|0.9047434880977704|1690265|827408
netnodstocb|8|148614|4722131|1.6424565154504859e-06|0.030511504073394813|0.9694868534700898|0|49159|886319|0.0|0.052549605656145845|0.9474503943438541|4870753|935478
