ixbr|682850|9548|4053749|0.1438745997542849|0.002011737099588361|0.8541136631461267|229046|2205|1292918|0.15027598645557022|0.0014466899667950207|0.8482773235776347|4746147|1524169
decix|133|1174923|11171998|1.077180030151322e-05|0.09515816485454749|0.904831063345151|56|189239|1516462|3.2829998645762554e-05|0.11094135917366893|0.8890258108276853|12347054|1705757
linx|13346|872440|4969138|0.0022794488878079373|0.14900961993699663|0.8487109311751955|1502|152933|1045825|0.0012513955309682902|0.12741655974538849|0.8713320447236432|5854924|1200260
amsix|154522|6319|4597430|0.032474400890575586|0.001328003386103902|0.9661975957233205|998|1820|946206|0.0010516067033078194|0.0019177597194591496|0.997030633577233|4758271|949024
decixmad|0|19022|2106720|0.0|0.008948404839345508|0.9910515951606544|0|5716|753426|0.0|0.007529553100737411|0.9924704468992626|2125742|759142
decixnyc|0|18697|2470519|0.0|0.00751120031367306|0.992488799686327|0|5409|1005547|0.0|0.0053503812233173355|0.9946496187766827|2489216|1010956
bcix|0|178080|1572802|0.0|0.101708738795647|0.898291261204353|0|77780|749042|0.0|0.09407103342678351|0.9059289665732165|1750882|826822
netnodstocb|8|152548|4922593|1.5763084000095366e-06|0.03005783672558185|0.9699405869660181|0|48840|885214|0.0|0.0522881974703818|0.9477118025296182|5075149|934054
