ixbr|0.00029760504528082645,4.376544783541566e-06,5.361267359838418e-05,0.844130451670363,0.009500384588872854,4.376544783541566e-06,1.0941361958853914e-06,3.2824085876561744e-06,1.0941361958853914e-06,3.2824085876561744e-06,2.188272391770783e-06,0.0001531790674239548,9.847225762968523e-05,1.0941361958853914e-06,0.0006356931298094125,2.188272391770783e-06,4.267131163953027e-05,6.127162696958191e-05,0.0002056976048264536,1.7506179134166263e-05,3.2824085876561744e-06,0.0015711795772914222,3.938890305187409e-05,0.00013676702448567392,2.1882723917707827e-05,2.407099630947861e-05,0.00013567288828978853,3.82947668559887e-05,3.938890305187409e-05,0.0037977467359181934,1.9694451525937047e-05,0.0007615187923362324,0.00013129634350624698,0.0003030757262602534,1.6412042938280872e-05,0.00011816670915562228,4.9236128814842616e-05,1.7506179134166263e-05,1.9694451525937047e-05,1.8600315330051653e-05,2.297686011359322e-05,6.564817175312349e-06,2.6259268701249395e-05,0.00019694451525937047,0.0002297686011359322,2.0788587721822437e-05,8.753089567083131e-06,3.2824085876561744e-06,4.376544783541566e-06,6.564817175312349e-06,8.753089567083131e-06,3.2824085876561744e-06,0.005746403300790076,3.172994968067635e-05,1.0941361958853914e-05,0.0059564774504000705,3.2824085876561744e-06,0.0012112087688451283,2.1882723917707827e-05,6.017749077369653e-05,0.0009190744045437288,2.297686011359322e-05,1.3129634350624698e-05,7.877780610374819e-05,1.7506179134166263e-05,2.6259268701249395e-05,5.470680979426957e-06,0.00037419457899280384,0.058551604386610834,4.376544783541566e-06,0.012613202066166793,1.2035498154739306e-05,7.65895337119774e-06,0.0005470680979426957,3.2824085876561744e-06,4.376544783541566e-06,8.97191680626021e-05,3.7200630660103306e-05,1.8600315330051653e-05,3.938890305187409e-05,1.6412042938280872e-05,5.251853740249879e-05,3.7200630660103306e-05,6.564817175312349e-06,1.6412042938280872e-05,4.376544783541566e-06,8.753089567083131e-06,1.9694451525937047e-05,4.376544783541566e-06,8.424848708317514e-05,0.0014015884669291863,6.564817175312349e-06,4.376544783541566e-06,3.938890305187409e-05,2.1882723917707827e-05,4.376544783541566e-06,4.376544783541566e-06,7.111885273255044e-05,8.753089567083131e-06,0.000327146722569732,0.0007702718819033156,1.0941361958853914e-05,1.8600315330051653e-05,0.004232118805684694,0.00010941361958853914,2.8447541093020176e-05,9.190744045437288e-05,4.376544783541566e-06,6.564817175312349e-06,3.2824085876561744e-06,0.00033808808452858596,2.6259268701249395e-05,1.0941361958853914e-06,1.3129634350624698e-05,6.45540355572381e-05,7.65895337119774e-06,0.0003534059912709814,0.0008840620462753963,3.2824085876561744e-06,0.00044203102313769815,6.564817175312349e-05,8.424848708317514e-05,2.188272391770783e-06,2.188272391770783e-06,0.00047704338140603064,3.2824085876561744e-05,3.7200630660103306e-05,6.564817175312349e-06,3.2824085876561744e-06,6.127162696958191e-05,1.531790674239548e-05,1.0941361958853914e-05,0.00020132106004291201,9.847225762968523e-05,5.361267359838418e-05,1.9694451525937047e-05,2.5165132505364002e-05,6.893058034077966e-05,3.2824085876561744e-06,1.0941361958853914e-06,8.753089567083131e-06,2.188272391770783e-06,8.753089567083131e-06,3.2824085876561744e-06,4.376544783541566e-06,8.753089567083131e-06,0.005048344407815196,4.376544783541566e-06,5.470680979426957e-06,9.847225762968523e-06,3.82947668559887e-05,3.2824085876561744e-06,3.2824085876561744e-06,3.2824085876561744e-06,6.564817175312349e-06,4.267131163953027e-05,3.938890305187409e-05,3.391822207244713e-05,4.3765447835415655e-05,0.00012254325393916383,1.0941361958853914e-06,2.188272391770783e-06,0.00027134577657957705,3.5012358268332525e-05,2.188272391770783e-06,2.188272391770783e-06,1.8600315330051653e-05,0.00026259268701249395,4.3765447835415655e-05,8.753089567083131e-06,3.2824085876561744e-05,1.6412042938280872e-05,3.063581348479096e-05,6.564817175312349e-06,0.00019585037906348507,1.0941361958853914e-06,0.0001663087017745795,1.4223770546510088e-05,2.188272391770783e-06,2.0788587721822437e-05,4.814199261895722e-05,6.564817175312349e-06,2.0788587721822437e-05,1.0941361958853914e-05,1.0941361958853914e-06,8.97191680626021e-05,6.893058034077966e-05,0.0002396158268989007,6.564817175312349e-06,1.6412042938280872e-05,4.376544783541566e-06,1.3129634350624698e-05,7.65895337119774e-06,6.893058034077966e-05,3.82947668559887e-05,3.938890305187409e-05,1.0941361958853914e-06,7.65895337119774e-05,0.00012582566252682,8.206021469140435e-05,4.3765447835415655e-05,5.251853740249879e-05,0.00012473152633093461,1.6412042938280872e-05,0.00018381488090874577,1.7506179134166263e-05,0.00010503707480499758,0.0005831745924069137,5.470680979426957e-06,1.9694451525937047e-05,3.063581348479096e-05,4.376544783541566e-06,5.470680979426957e-06,5.251853740249879e-05,0.00020679174102233898,8.753089567083131e-06,0.0001378611606815593,4.376544783541566e-06,0.007517809801928525,8.86250318667167e-05,1.0941361958853914e-06,1.4223770546510088e-05,0.0017856302716849589,3.5012358268332525e-05,3.063581348479096e-05,4.048303924775948e-05,0.0001772500637334334,0.00017068524655812107,0.00010722534719676836,1.0941361958853914e-06,2.188272391770783e-06,2.188272391770783e-06,1.0941361958853914e-06,2.954167728890557e-05,1.6412042938280872e-05,3.2824085876561744e-06,0.00044203102313769815,1.7506179134166263e-05,0.0001400494330733301,1.3129634350624698e-05,2.1882723917707827e-05,1.0941361958853914e-05,2.188272391770783e-06,0.0022823681046169266,1.531790674239548e-05,6.564817175312349e-06,1.0941361958853914e-06,6.564817175312349e-06,3.2824085876561744e-06,3.2824085876561744e-06,3.938890305187409e-05,8.753089567083131e-05,6.564817175312349e-06,7.65895337119774e-06,8.315435088728975e-05,1.4223770546510088e-05,0.00039388903051874093,0.00013020220731036158,2.6259268701249395e-05,9.847225762968523e-06,2.7353404897134786e-05,2.6259268701249395e-05,2.188272391770783e-06,8.753089567083131e-06,9.847225762968523e-06,8.753089567083131e-06,1.0941361958853914e-06,0.0001017546662173414,0.0002560278698371816,6.017749077369653e-05,1.2035498154739306e-05,0.00012254325393916383,0.0008960975444301356,5.251853740249879e-05,1.0941361958853914e-06,4.376544783541566e-06,2.297686011359322e-05,3.2824085876561744e-05,2.6259268701249395e-05,4.3765447835415655e-05,2.297686011359322e-05,1.3129634350624698e-05,3.063581348479096e-05,5.470680979426957e-06,7.111885273255044e-05,1.9694451525937047e-05,2.6259268701249395e-05,0.0002275803287441614,8.534262327906054e-05,1.0941361958853914e-05,4.376544783541566e-06,1.0941361958853914e-06,1.9694451525937047e-05,4.376544783541566e-06,6.564817175312349e-06,1.4223770546510088e-05,4.595372022718644e-05,3.610649446421792e-05,3.5012358268332525e-05,0.00027243991277546244,5.470680979426957e-06,9.847225762968523e-06,4.376544783541566e-06,1.7506179134166263e-05,2.188272391770783e-06,0.00023742755450712993,0.00011816670915562228,3.2824085876561744e-06,3.063581348479096e-05,0.00016959111036223568,4.267131163953027e-05,1.531790674239548e-05,7.65895337119774e-06,0.0008402965984399807,6.564817175312349e-06,1.8600315330051653e-05,4.376544783541566e-06,1.0941361958853914e-06,6.564817175312349e-06,5.361267359838418e-05,3.2824085876561744e-06,3.2824085876561744e-06,3.063581348479096e-05,5.361267359838418e-05,0.0001148843005679661,1.9694451525937047e-05,5.470680979426957e-06,6.564817175312349e-06,2.297686011359322e-05,4.814199261895722e-05,3.938890305187409e-05,0.00016959111036223568,1.531790674239548e-05,9.847225762968523e-06,6.893058034077966e-05,5.14244012066134e-05,0.00010066053002145601,7.002471653666505e-05,1.531790674239548e-05,4.267131163953027e-05,1.0941361958853914e-06,6.564817175312349e-06,3.2824085876561744e-06,2.188272391770783e-06,6.893058034077966e-05,1.3129634350624698e-05,0.0004726668366224891,2.407099630947861e-05,0.00010503707480499758,0.00020679174102233898,4.376544783541566e-06,1.0941361958853914e-06,0.00012254325393916383,4.376544783541566e-06,0.0002056976048264536,6.564817175312349e-06,2.0788587721822437e-05,3.82947668559887e-05,3.2824085876561744e-06,0.00017068524655812107,2.188272391770783e-06,6.893058034077966e-05,3.2824085876561744e-06,2.188272391770783e-06,2.6259268701249395e-05,9.847225762968523e-06,1.3129634350624698e-05,3.2824085876561744e-06,9.847225762968523e-06,0.004506746990851927,3.2824085876561744e-05,9.190744045437288e-05,0.0003851359409516578,8.753089567083131e-06,2.188272391770783e-06,3.938890305187409e-05,2.407099630947861e-05,7.65895337119774e-06,3.2824085876561744e-06,5.251853740249879e-05,2.188272391770783e-06,8.424848708317514e-05,4.376544783541566e-06,7.002471653666505e-05,2.188272391770783e-06,0.0007002471653666505,1.6412042938280872e-05,6.017749077369653e-05,1.3129634350624698e-05,1.0941361958853914e-05,1.0941361958853914e-06,2.188272391770783e-06,4.376544783541566e-06,3.2824085876561744e-06,2.188272391770783e-06,1.0941361958853914e-05,3.2824085876561744e-06,8.753089567083131e-06,6.564817175312349e-06,2.188272391770783e-06,2.188272391770783e-06,1.0941361958853914e-06,5.470680979426957e-06,6.564817175312349e-06,3.2824085876561744e-06,6.564817175312349e-06,2.188272391770783e-06,0.0010941361958853914,2.188272391770783e-06,4.3765447835415655e-05,1.0941361958853914e-06,2.6259268701249395e-05,1.6412042938280872e-05,2.297686011359322e-05,1.6412042938280872e-05,6.127162696958191e-05,7.111885273255044e-05,3.2824085876561744e-05,2.188272391770783e-06,0.001288892438752991,0.0001422377054651009,1.0941361958853914e-05,0.0006893058034077966,6.564817175312349e-06,1.0941361958853914e-06,4.376544783541566e-06,1.0941361958853914e-06,8.315435088728975e-05,1.9694451525937047e-05,2.1882723917707827e-05,3.2824085876561744e-06,6.564817175312349e-06,8.753089567083131e-06,4.376544783541566e-06,1.0941361958853914e-06,9.847225762968523e-06,3.2824085876561744e-06,4.376544783541566e-06,1.3129634350624698e-05,1.0941361958853914e-05,2.188272391770783e-06,4.376544783541566e-06,2.188272391770783e-06,9.847225762968523e-06,1.0941361958853914e-05,1.0941361958853914e-06,2.297686011359322e-05,7.65895337119774e-06,3.2824085876561744e-06,3.938890305187409e-05|0.0021063065295502414,7.743774005699417e-05,0.00020133812414818486,0.7467321273695948,0.021852930244083756,0.00013938793210258952,1.5487548011398836e-05,1.5487548011398836e-05,1.5487548011398836e-05,1.5487548011398836e-05,1.5487548011398836e-05,0.00015487548011398834,0.0006969396605129475,1.5487548011398836e-05,0.0012854664849461033,4.646264403419651e-05,0.001130591004832115,0.00044913889233056623,0.0012544913889233056,0.0028651963821087847,0.0003097509602279767,0.005621979928137778,0.003205922438359559,0.00038718870028497086,3.097509602279767e-05,4.646264403419651e-05,0.001502292157105687,0.00038718870028497086,0.00012390038409119069,0.0008982777846611325,0.00010841283607979184,0.00044913889233056623,0.0003097509602279767,0.002462520133812415,0.0002632883161937802,0.00013938793210258952,0.00013938793210258952,0.00012390038409119069,3.097509602279767e-05,0.00012390038409119069,0.00032523850823937554,9.292528806839301e-05,3.097509602279767e-05,0.00013938793210258952,0.0005885268244331558,1.5487548011398836e-05,3.097509602279767e-05,4.646264403419651e-05,4.646264403419651e-05,1.5487548011398836e-05,0.012312600669062075,4.646264403419651e-05,0.0019359435014248544,0.00038718870028497086,0.00024780076818238137,0.012002849708834097,6.195019204559534e-05,0.00041816379630776857,6.195019204559534e-05,4.646264403419651e-05,0.0003562136042621732,4.646264403419651e-05,0.00012390038409119069,9.292528806839301e-05,0.00024780076818238137,0.00024780076818238137,0.002632883161937802,0.0005885268244331558,0.007201709825300459,3.097509602279767e-05,0.03887374550861108,0.0001703630281253872,3.097509602279767e-05,0.0015487548011398834,1.5487548011398836e-05,0.00024780076818238137,0.00038718870028497086,3.097509602279767e-05,4.646264403419651e-05,0.0001703630281253872,4.646264403419651e-05,0.0002632883161937802,0.0002632883161937802,4.646264403419651e-05,7.743774005699417e-05,3.097509602279767e-05,6.195019204559534e-05,4.646264403419651e-05,6.195019204559534e-05,0.00010841283607979184,0.006613183000867303,4.646264403419651e-05,6.195019204559534e-05,0.00027877586420517903,1.5487548011398836e-05,3.097509602279767e-05,6.195019204559534e-05,0.0005110890843761616,0.00013938793210258952,0.004088712675009293,0.0009137653326725313,7.743774005699417e-05,4.646264403419651e-05,0.006613183000867303,0.00038718870028497086,0.00020133812414818486,9.292528806839301e-05,6.195019204559534e-05,9.292528806839301e-05,3.097509602279767e-05,0.00020133812414818486,4.646264403419651e-05,1.5487548011398836e-05,1.5487548011398836e-05,0.0006349894684673522,0.00010841283607979184,0.0014713170610828894,0.0019049684054020567,4.646264403419651e-05,0.00024780076818238137,9.292528806839301e-05,0.00010841283607979184,3.097509602279767e-05,1.5487548011398836e-05,0.0033762854664849463,0.00020133812414818486,0.00013938793210258952,4.646264403419651e-05,0.010159831495477636,6.195019204559534e-05,0.0002168256721595837,3.097509602279767e-05,0.00024780076818238137,0.00027877586420517903,0.0005575517284103581,0.00010841283607979184,0.0003562136042621732,7.743774005699417e-05,1.5487548011398836e-05,1.5487548011398836e-05,6.195019204559534e-05,1.5487548011398836e-05,0.00013938793210258952,1.5487548011398836e-05,6.195019204559534e-05,3.097509602279767e-05,0.011925411968777104,6.195019204559534e-05,1.5487548011398836e-05,0.00012390038409119069,0.00010841283607979184,1.5487548011398836e-05,1.5487548011398836e-05,4.646264403419651e-05,4.646264403419651e-05,0.0006814521125015488,0.00041816379630776857,0.0004801139883533639,9.292528806839301e-05,0.00010841283607979184,1.5487548011398836e-05,1.5487548011398836e-05,0.0004801139883533639,6.195019204559534e-05,1.5487548011398836e-05,1.5487548011398836e-05,0.0008982777846611325,0.00037170115227357206,7.743774005699417e-05,3.097509602279767e-05,0.00010841283607979184,0.00023231322017098254,0.0004336513443191674,3.097509602279767e-05,0.0018120431173336638,1.5487548011398836e-05,0.0003562136042621732,6.195019204559534e-05,3.097509602279767e-05,0.0002942634122165779,0.0003407260562507744,1.5487548011398836e-05,0.014295006814521125,0.00010841283607979184,3.097509602279767e-05,0.00015487548011398834,0.00010841283607979184,0.001037665716763722,9.292528806839301e-05,4.646264403419651e-05,3.097509602279767e-05,0.0003097509602279767,0.00013938793210258952,0.00013938793210258952,0.0008208400446041383,0.00013938793210258952,1.5487548011398836e-05,0.00010841283607979184,0.0003562136042621732,7.743774005699417e-05,7.743774005699417e-05,4.646264403419651e-05,0.0005885268244331558,0.00015487548011398834,9.292528806839301e-05,3.097509602279767e-05,3.097509602279767e-05,0.0006349894684673522,1.5487548011398836e-05,0.00027877586420517903,0.00010841283607979184,1.5487548011398836e-05,0.00013938793210258952,9.292528806839301e-05,0.00013938793210258952,0.0001703630281253872,9.292528806839301e-05,1.5487548011398836e-05,0.004816627431545038,0.00041816379630776857,4.646264403419651e-05,1.5487548011398836e-05,0.0017346053772766695,0.00024780076818238137,4.646264403419651e-05,0.0005730392764217569,0.0002168256721595837,0.0006040143724445546,0.00020133812414818486,1.5487548011398836e-05,0.00010841283607979184,1.5487548011398836e-05,1.5487548011398836e-05,4.646264403419651e-05,7.743774005699417e-05,6.195019204559534e-05,0.0010221781687523232,6.195019204559534e-05,0.00012390038409119069,3.097509602279767e-05,7.743774005699417e-05,3.097509602279767e-05,1.5487548011398836e-05,0.0028806839301201833,0.00010841283607979184,4.646264403419651e-05,1.5487548011398836e-05,1.5487548011398836e-05,4.646264403419651e-05,4.646264403419651e-05,4.646264403419651e-05,7.743774005699417e-05,1.5487548011398836e-05,1.5487548011398836e-05,0.00018585057613678603,0.00020133812414818486,0.0006195019204559534,0.0002632883161937802,0.00012390038409119069,4.646264403419651e-05,4.646264403419651e-05,4.646264403419651e-05,3.097509602279767e-05,3.097509602279767e-05,0.00013938793210258952,3.097509602279767e-05,1.5487548011398836e-05,0.0004801139883533639,0.0006040143724445546,0.00012390038409119069,1.5487548011398836e-05,0.00038718870028497086,0.0006040143724445546,7.743774005699417e-05,1.5487548011398836e-05,6.195019204559534e-05,0.00010841283607979184,6.195019204559534e-05,6.195019204559534e-05,6.195019204559534e-05,4.646264403419651e-05,7.743774005699417e-05,0.0002168256721595837,7.743774005699417e-05,7.743774005699417e-05,0.00013938793210258952,0.00018585057613678603,0.00012390038409119069,0.0004336513443191674,3.097509602279767e-05,3.097509602279767e-05,1.5487548011398836e-05,4.646264403419651e-05,9.292528806839301e-05,9.292528806839301e-05,0.00020133812414818486,4.646264403419651e-05,0.0001703630281253872,0.00012390038409119069,0.0003562136042621732,1.5487548011398836e-05,0.00013938793210258952,3.097509602279767e-05,1.5487548011398836e-05,3.097509602279767e-05,0.0003097509602279767,0.00041816379630776857,1.5487548011398836e-05,0.0002168256721595837,0.00012390038409119069,0.00020133812414818486,6.195019204559534e-05,0.00010841283607979184,0.0007434023045471441,4.646264403419651e-05,1.5487548011398836e-05,4.646264403419651e-05,6.195019204559534e-05,4.646264403419651e-05,0.00012390038409119069,1.5487548011398836e-05,0.00012390038409119069,0.00010841283607979184,0.00010841283607979184,0.00037170115227357206,9.292528806839301e-05,7.743774005699417e-05,3.097509602279767e-05,4.646264403419651e-05,0.0001703630281253872,3.097509602279767e-05,0.0004801139883533639,0.00010841283607979184,1.5487548011398836e-05,0.00013938793210258952,0.00015487548011398834,0.0009447404286953289,6.195019204559534e-05,3.097509602279767e-05,9.292528806839301e-05,1.5487548011398836e-05,4.646264403419651e-05,4.646264403419651e-05,3.097509602279767e-05,0.00010841283607979184,9.292528806839301e-05,0.0001703630281253872,6.195019204559534e-05,0.00018585057613678603,0.00013938793210258952,1.5487548011398836e-05,3.097509602279767e-05,6.195019204559534e-05,1.5487548011398836e-05,0.00012390038409119069,1.5487548011398836e-05,7.743774005699417e-05,7.743774005699417e-05,4.646264403419651e-05,4.646264403419651e-05,3.097509602279767e-05,0.00010841283607979184,1.5487548011398836e-05,3.097509602279767e-05,6.195019204559534e-05,4.646264403419651e-05,6.195019204559534e-05,4.646264403419651e-05,4.646264403419651e-05,0.0019514310494362533,9.292528806839301e-05,0.00023231322017098254,0.0007434023045471441,1.5487548011398836e-05,1.5487548011398836e-05,6.195019204559534e-05,0.0001703630281253872,1.5487548011398836e-05,4.646264403419651e-05,9.292528806839301e-05,1.5487548011398836e-05,0.00010841283607979184,3.097509602279767e-05,3.097509602279767e-05,3.097509602279767e-05,0.0004956015363647627,4.646264403419651e-05,0.0001703630281253872,9.292528806839301e-05,7.743774005699417e-05,1.5487548011398836e-05,7.743774005699417e-05,3.097509602279767e-05,1.5487548011398836e-05,3.097509602279767e-05,3.097509602279767e-05,1.5487548011398836e-05,6.195019204559534e-05,1.5487548011398836e-05,3.097509602279767e-05,1.5487548011398836e-05,0.0003097509602279767,7.743774005699417e-05,4.646264403419651e-05,1.5487548011398836e-05,4.646264403419651e-05,3.097509602279767e-05,0.0006195019204559534,1.5487548011398836e-05,6.195019204559534e-05,1.5487548011398836e-05,4.646264403419651e-05,7.743774005699417e-05,4.646264403419651e-05,4.646264403419651e-05,0.0003097509602279767,7.743774005699417e-05,9.292528806839301e-05,1.5487548011398836e-05,0.0002942634122165779,7.743774005699417e-05,7.743774005699417e-05,0.001393879321025895,7.743774005699417e-05,1.5487548011398836e-05,1.5487548011398836e-05,1.5487548011398836e-05,0.0002942634122165779,4.646264403419651e-05,7.743774005699417e-05,4.646264403419651e-05,4.646264403419651e-05,6.195019204559534e-05,1.5487548011398836e-05,1.5487548011398836e-05,7.743774005699417e-05,4.646264403419651e-05,1.5487548011398836e-05,6.195019204559534e-05,1.5487548011398836e-05,3.097509602279767e-05,3.097509602279767e-05,3.097509602279767e-05,4.646264403419651e-05,7.743774005699417e-05,1.5487548011398836e-05,0.00032523850823937554,0.00010841283607979184,4.646264403419651e-05,4.646264403419651e-05
