ixbr|4746147|924952|0.8369007488671949|0.16309925113280513|1524169|134631|0.9188383168555583|0.08116168314444176|5671099|1658800
decix|12347054|3275688|0.7903256675428679|0.20967433245713205|1705757|432864|0.7975966756148004|0.20240332438519962|15622742|2138621
linx|5854924|1018886|0.85177274320937|0.14822725679062995|1200260|167861|0.877305443012716|0.12269455698728401|6873810|1368121
amsix|4758271|734920|0.8662125529587448|0.13378744704125525|949024|107339|0.8983881487708297|0.10161185122917027|5493191|1056363
decixmad|2125742|298932|0.8767124982574978|0.12328750174250229|759142|94494|0.8893041061998322|0.11069589380016776|2424674|853636
decixnyc|2489216|639266|0.7956625609480892|0.2043374390519108|1010956|192939|0.8397376847648673|0.16026231523513262|3128482|1203895
bcix|1750882|34947|0.9804309371165997|0.019569062883400372|826822|7064|0.9915288180878441|0.008471181912155859|1785829|833886
netnodstocb|5075149|326997|0.9394690554457432|0.06053094455425677|934054|91309|0.9109495856589325|0.0890504143410675|5402146|1025363
